Date of Cartoon,Title,Major Subject
"Thursday, November 12, 1953","""Quiet -- We're Exorcizing Ghosts""",Congress
"Friday, November 13, 1953",[Untitled],Eisenhower Administration
"Sunday, November 15, 1953","""I Think The Battery Is Dead""",Eisenhower Administration
"Monday, November 16, 1953",[Untitled],Cold War
"Tuesday, November 17, 1953","""Now Don't Get A Wrong Impression Of Us""",Eisenhower Administration
"Wednesday, November 18, 1953",""" -- And Another Thing! -- """,Eisenhower Administration
"Thursday, November 19, 1953",Ivory Tower,"Eisenhower, Dwight D"
"Friday, November 20, 1953",[Untitled],Second Red Scare
"Sunday, November 22, 1953","""There's Some Things I Want You To Dig Up Next Year""",Congress
"Monday, November 23, 1953",[Untitled],Eisenhower Administration
"Tuesday, November 24, 1953","""We Can't Subpena Him. I Think He's On Our Staff""",Congress
"Wednesday, November 25, 1953","""They've Been Mechanized Since Bill Hickok's Day""",Eisenhower Administration
"Thursday, November 26, 1953","""Things Will Be Flattening Out Soon""",US Economy
"Friday, November 27, 1953","""Et Tu, Joseph?""",Congress
"Sunday, November 29, 1953","""It Is Later Than You Think""",Christmas
"Monday, November 30, 1953","""Any Time You Guys Are Ready For The Second Half""",Congress
"Tuesday, December 1, 1953","""Look Out -- Here Come Those Iron Doves Again""",Cold War
"Wednesday, December 2, 1953","""Let Me Tell You About MY Political Troubles""",Cold War
"Thursday, December 3, 1953","""I Hear He's Going To Demand Equal Time In The White House""",Eisenhower Administration
"Friday, December 4, 1953","""There's The Monster That Controls This Property""",Congress
"Sunday, December 6, 1953","""Here's An Unusual One From A Fellow Named Benson""",Eisenhower Administration
"Monday, December 7, 1953","""Say, That's An Idea""",Cold War
"Tuesday, December 8, 1953",[Untitled],United Nations
"Wednesday, December 9, 1953","""Can You Spare Enough To Light A Lamp?""",Cold War
"Thursday, December 10, 1953","I Didn't Really Want To Blow Your House In, Anyhow'",Eisenhower Administration
"Friday, December 11, 1953","""How Many Headlines Do You Think He's Good For?""",Second Red Scare
"Sunday, December 13, 1953","""That Man With The Corns Will Have To Go""",Eisenhower Administration
"Monday, December 14, 1953",Endless Job,Second Red Scare
"Tuesday, December 15, 1953","""Now Knowland, Now Martin, Now Bridges and Nixon""",Eisenhower Administration
"Wednesday, December 16, 1953","""You May Find Something In Your Stocking Soon""",Congress
"Thursday, December 17, 1953",""" -- Let Nothing You Dismay -- """,Cold War
"Friday, December 18, 1953",Season's Greetings,Eisenhower Administration
"Sunday, December 20, 1953",""" ... The Defendants, Beria, Dekanozov, Meshik ... """,Soviet Union
"Monday, December 21, 1953","""Well, Men, What Do You Think?""",Eisenhower Administration
"Tuesday, December 22, 1953","""And What's The Matter With The One We've Got?""",France
"Wednesday, December 23, 1953",[Untitled],Soviet Union
"Thursday, December 24, 1953","""Please, Boss -- Not Again""",Eisenhower Administration
"Friday, December 25, 1953",[Untitled],Christmas
"Sunday, December 27, 1953","""You're On Soon -- I Hope""",Congress
"Monday, December 28, 1953","""After You""",New Year
"Tuesday, December 29, 1953","""You Might Care To Look Over Some Speeches Too""",Eisenhower Administration
"Wednesday, December 30, 1953","""Say, Bud -- To Settle An Argument -- """,US Economy
"Thursday, December 31, 1953","""Greetings, Roommate""","Congressional Elections, 1954"
"Friday, January 1, 1954","""1945 - 46 - 47 - 48 - 49 - 50 -51 - 52 - 53 -""",World Stability
"Sunday, January 3, 1954","""When Do They Open Place, Anyhow?""",Congress
"Monday, January 4, 1954","""What's The State Of The Political Union?""",Eisenhower Administration
"Tuesday, January 5, 1954","""A Spot Like This Might Be Just The Place For It""",Cold War
"Wednesday, January 6, 1954","""There Must Be Something I can Do About This""",Congress
"Thursday, January 7, 1954","""Well, We Got Back Most Of That Missing $160,000 --""",Eisenhower Administration
"Friday, January 8, 1954","""I'll Compromise And Make The Chain A Little Longer""",Eisenhower Administration
"Sunday, January 10, 1954","""I've Been Waiting At That Other Door For 30 Years""",Congress
"Monday, January 11, 1954","""All Clear On The First Tee""",Eisenhower Administration
"Tuesday, January 12, 1954","""That's Enough For Right Now, Chief""",Eisenhower Administration
"Wednesday, January 13, 1954","""We Should Have Taken A Vote First, Ourselves""",Congress
"Thursday, January 14, 1954","""Come In, Ezra -- How's the Weather Out There?""",Eisenhower Administration
"Friday, January 15, 1954","""What Does He Think We Are -- Legislators?""",Congress
"Sunday, January 17, 1954","""Hail To The Chief! Fire Away!""",Congress
"Monday, January 18, 1954","""Ah, It Smells Much Sweeter Now""",Eisenhower Administration
"Tuesday, January 19, 1954","""Gosh, It Isn't Even Safe To Resign Any More""",Eisenhower Administration
"Wednesday, January 20, 1954",3-D,Supreme Court
"Thursday, January 21, 1954",[Untitled],Eisenhower Administration
"Friday, January 22, 1954","""Bossy, What Sharp Horns You Have""",Eisenhower Administration
"Sunday, January 24, 1954","""I Think The Rest Of The Crowd Has Gone Down""",US Economy
"Monday, January 25, 1954","""The Peacemakers Are Here""",Eisenhower Administration
"Tuesday, January 26, 1954","""You Know, You Fellows Really Ought To Reform""",Congress
"Wednesday, January 27, 1954","""Any Agreements Yet With Russia Or Bricker?""",Eisenhower Administration
"Thursday, January 28, 1954","""Friend Of Yours?""",Cold War
"Friday, January 29, 1954","""Don't Worry, Friend -- I'll Get You There""",United Nations
"Sunday, January 31, 1954","""Never Mind What's On My Mind""",US Economy
"Monday, February 1, 1954","""Now, Don't Be Shocked""",Eisenhower Administration
"Tuesday, February 2, 1954","""Mind If I Look Over Your Shoulder?""","Congressional Elections, 1954"
"Wednesday, February 3, 1954","""Anybody Care For Some More Butter?""",Republican Party
"Thursday, February 4, 1954","""Want A Suggestion?""",Senate
"Friday, February 5, 1954",Spotlight,Second Red Scare
"Sunday, February 7, 1954",Post Office,Eisenhower Administration
"Monday, February 8, 1954","""Oh, No -- Not That Number Again""",Eisenhower Administration
"Tuesday, February 9, 1954","""Louder!""",Cold War
"Wednesday, February 10, 1954","""It Seems To Be Stopped Up Somewhere""",Eisenhower Administration
"Thursday, February 11, 1954","""I Keep Getting Struck""",Eisenhower Administration
"Friday, February 12, 1954","""You Know And I Know, But Does Your Dog Know?""",Eisenhower Administration
"Sunday, February 14, 1954","""Cheer Up -- They've Found A Controversial Figure""",Second Red Scare
"Monday, February 15, 1954","""There's Been Talk He Believes In The Bill Of Rights""",Supreme Court
"Tuesday, February 16, 1954","""I Hear There's Something Wrong With Your Morale""",Eisenhower Administration
"Wednesday, February 17, 1954","""It's A Product Something Like Margarine""",Eisenhower Administration
"Thursday, February 18, 1954","""He Said 'Recession'""",Eisenhower Administration
"Friday, February 19, 1954","""Well, Nothing Ventured, Nothing Gained""",Korean War
"Sunday, February 21, 1954","""Care To Hear Something?""",Eisenhower Administration
"Monday, February 22, 1954","""Hurry Up With That Dragon. The Audience Is Getting Impatient""",Eisenhower Administration
"Tuesday, February 23, 1954","""Farm Program's Coming""",Eisenhower Administration
"Wednesday, February 24, 1954",Greatest Deliberative Body In The World,Senate
"Thursday, February 25, 1954","""Okay, Bud. When I Want You Again I'll Send For You""",Second Red Scare
"Friday, February 26, 1954","""And I'd Still Like To See You Become President""",Second Red Scare
"Sunday, February 28, 1954","""We've Got To Avoid A Split With Him""",Eisenhower Administration
"Monday, March 1, 1954","""Yeah, We Really Ought To Do Something About It""",Congress
"Tuesday, March 2, 1954",Solution To Nothing,Terrorism
"Wednesday, March 3, 1954","""We Caught A Whale But It Shrank""",Congress
"Thursday, March 4, 1954","""Have A Care, Sir""",Eisenhower Administration
"Friday, March 5, 1954","""Yeah -- I've Been Cut Up A Little, Too""",Congress
"Sunday, March 7, 1954","""Relax -- He Hasn't Got To You Yet""",Second Red Scare
"Monday, March 8, 1954","""They're Thinking Of Backing Up Now""",Congress
"Tuesday, March 9, 1954","""I've Been Doing A Good Deal Of Running Already""",Republican Party
"Wednesday, March 10, 1954","""Fair Is Fair""",Senate
"Thursday, March 11, 1954",The Big Ones That Always Get Away,Congress
"Friday, March 12, 1954","""I'd Have Said To Those Reds, 'Now, See Here! ...'""",Korean War
"Sunday, March 14, 1954","""How Deep Do You Think It Goes?""",Eisenhower Administration
"Monday, March 15, 1954","""I'll Be Glad To Appear Before This Gentleman's Committee""",Second Red Scare
"Tuesday, March 16, 1954","""Any Time For This Speaking Engagement?""",Second Red Scare
"Wednesday, March 17, 1954","""I Think We've Been Had""",Second Red Scare
"Thursday, March 18, 1954","""Ahem!""",Senate
"Friday, March 19, 1954",Scissors At Sunrise,Congress
"Sunday, March 21, 1954",One More Spring,Nuclear Weapons
"Monday, March 22, 1954","Okay, Amigo. Now How About The Ship To Go Under It?'",Eisenhower Administration
"Tuesday, March 23, 1954","""Anything Definite Yet?""",Eisenhower Administration
"Wednesday, March 24, 1954","""I'm Tired""",Congress
"Thursday, March 25, 1954","""You Can Sit On The Floor""",Second Red Scare
"Friday, March 26, 1954","""Come Come, Now -- Let's See How Clever You Are""",Eisenhower Administration
"Sunday, March 28, 1954","""What's Next On The Schedule, Men?""",Congress
"Monday, March 29, 1954",[Untitled],Soviet Union
"Tuesday, March 30, 1954","""We're Off!""",Eisenhower Administration
"Wednesday, March 31, 1954","""Say, That H-Bomb Is Dangerous""",Eisenhower Administration
"Thursday, April 1, 1954",Creeping Localism,Special Interests
"Friday, April 2, 1954","""They're Still Out There""",Senate
"Sunday, April 4, 1954","""The Referee Is Almost Ready Now ...""",Second Red Scare
"Monday, April 5, 1954","""Drop Dead""",Congress
"Tuesday, April 6, 1954","""You Mean You Won't Swear Me In As A Deputy?""",NATO
"Wednesday, April 7, 1954",Neighborhood Notes,Nuclear Weapons
"Thursday, April 8, 1954","""That's Nothing -- They Let Us Give Away Stuff We Don't Even Have""",Supreme Court
"Friday, April 9, 1954","""Any Program For 'United Action' Here?""",Eisenhower Administration
"Sunday, April 11, 1954","""Anything New On Trade Policies?""",Eisenhower Administration
"Monday, April 12, 1954","""You Disloyal American! You Communist!""",Second Red Scare
"Tuesday, April 13, 1954","""You Thinking About My Security Or Yours?""",Eisenhower Administration
"Tuesday, April 13, 1954","""Let's See -- We Could Put Up Some New Post Offices""",Congress
"Wednesday, April 14, 1954","""How About Sending Them A Flag?""",First Indochina War
"Thursday, April 15, 1954","""Who's Being Walled Off From What?""",Eisenhower Administration
"Friday, April 16, 1954","""Let's See -- New Zealand, Thailand, Knowland --""",Eisenhower Administration
"Saturday, April 17, 1954","""GM Gets Along Without Atomic Scientists""",Eisenhower Administration
"Sunday, April 18, 1954",[Untitled],Army-McCarthy Hearings
"Monday, April 19, 1954",Man On The Eiffel Tower,France
"Tuesday, April 20, 1954","""I Hope The Russians Are As Confused As I Am""",Eisenhower Administration
"Wednesday, April 21, 1954","""Just A Minute, Brother -- I Was Here First""",World Stability
"Thursday, April 22, 1954","""Here Goes""",Army-McCarthy Hearings
"Friday, April 23, 1954","""What's The Latest On The Jungle Wars?""",Congress
"Sunday, April 25, 1954","""AND What's New With You?""",Eisenhower Administration
"Monday, April 26, 1954",[Untitled],Congress
"Tuesday, April 27, 1954","""Quick, Officer -- They Went That Way""",Senate
"Wednesday, April 28, 1954","""What's Our Firm, Unswerving Asia Policy This Week?""",Eisenhower Administration
"Thursday, April 29, 1954",Area Of Agreement,Cold War
"Friday, April 30, 1954","""Anybody Home Here?""",Eisenhower Administration
"Friday, April 30, 1954","""Just In Case Of Fire, Where's The Nearest Exit?""",Senate
"Sunday, May 2, 1954",[Untitled],Eisenhower Administration
"Monday, May 3, 1954","""I Took A Back Seat, Didn't I?""",Senate
"Tuesday, May 4, 1954",News From Abroad,Eisenhower Administration
"Wednesday, May 5, 1954",[Untitled],Army-McCarthy Hearings
"Thursday, May 6, 1954","""Surprise""",Congress
"Friday, May 7, 1954","""I Have Here In My Hand --""",Senate
"Sunday, May 9, 1954","""You Remember Us. We Helped In The 1952 Campaign""",Eisenhower Administration
"Monday, May 10, 1954","""Kind Sir, I Am A Poor Little Shepherd Maid""",Congress
"Tuesday, May 11, 1954","""Beat It. We're Getting Material For McCarthy""",Army-McCarthy Hearings
"Wednesday, May 12, 1954","""Wouldn't You Rather See A Ball Game Or Something?""",Senate
"Thursday, May 13, 1954","""You Can Go To School A Few Years From Now""",Eisenhower Administration
"Friday, May 14, 1954","""Shall We Talk Sense Now?""",Eisenhower Administration
"Sunday, May 16, 1954","""Nope -- We're Putting On McCarthy And Cohn Instead",Army-McCarthy Hearings
"Monday, May 17, 1954","""Run Along And Shoot Pool Or Something""",Eisenhower Administration
"Tuesday, May 18, 1954",New Looks,Congress
"Wednesday, May 19, 1954",School Bell,Supreme Court
"Thursday, May 20, 1954",[Untitled],Senate
"Friday, May 21, 1954","""That's Right -- Three""",Congress
"Sunday, May 23, 1954","""This Bores Me. Let's Amend The Constitution Today""",Congress
"Monday, May 24, 1954","""You Sure Everything's All Right, Foster?""",Eisenhower Administration
"Tuesday, May 25, 1954","""I'm Only Looking After Your Interests""",Army-McCarthy Hearings
"Wednesday, May 26, 1954",Brief Encounter,Eisenhower Administration
"Thursday, May 27, 1954","""Strange -- They Seem To Be The Same Footprints""",Eisenhower Administration
"Friday, May 28, 1954",A Little More Picture Cropping,Senate
"Sunday, May 30, 1954","""First Thing To Do Is Take Down Those Damn Plaques""",Eisenhower Administration
"Monday, May 31, 1954","""Ah, Yes -- We're Always Thinking About Atmoic Power""",Eisenhower Administration
"Tuesday, June 1, 1954","""How Long Is It Since We Unleashed Chiang Kai-shek?""",Eisenhower Administration
"Wednesday, June 2, 1954",[Untitled],Second Red Scare
"Thursday, June 3, 1954",[Untitled],Eisenhower Administration
"Friday, June 4, 1954","""Gosh, How I Hate That Poisonous Fruit""",Eisenhower Administration
"Sunday, June 6, 1954","""What's This About Your Letting the Common People Come in Here and Read Books?""",Congress
"Monday, June 7, 1954","""I Guess They're Trying to Sell Us on Socialism""",Congress
"Tuesday, June 8, 1954","""That's The Way It Looks, All Right""",Army-McCarthy Hearings
"Wednesday, June 9, 1954",Intervention,Congress
"Thursday, June 10, 1954","""Well, Why Doesn't He See A Psychiatrist?""",Army-McCarthy Hearings
"Friday, June 11, 1954",United Rear,First Indochina War
"Sunday, June 13, 1954","""Getting Late -- Got to Cut the Second Act --""",Army-McCarthy Hearings
