Date of Cartoon,Title,Major Subject
"Friday, September 13, 1963","""I'm All Right Now -- This Time I've Changed My Name To Bo-Peep""",US Economy
"Saturday, September 14, 1963","""What's Our Firm, Unswerving Asia Policy This Week?""",Kennedy Administration
"Sunday, September 15, 1963","""We've Decided Against The Test-Ban Treaty -- We Want The Right To Develop Our Own Bomb""",Congress
"Tuesday, September 17, 1963",Bombed Out,Civil Rights
"Wednesday, September 18, 1963","""Of Course, I Abhor Violence -- Have A Book Of Campaign Matches, Bud""",Civil Rights
"Thursday, September 19, 1963","""Man, That Looks Like A Real Twister""","Presidential Election, 1964"
"Friday, September 20, 1963","""Who Do You Think You Are -- Indonesians?""",World Stability
"Sunday, September 22, 1963","""Somehow, This Campaign Just Doesn't Have The Old Zing""","Presidential Election, 1964"
"Tuesday, September 24, 1963","""Latest Reports On The Non-Free Areas""",Kennedy Administration
"Wednesday, September 25, 1963","""We Must Face The Ugly Fact That, Step By Step, This Country May Be Led Down The Road To Peace""","Goldwater, Barry"
"Thursday, September 26, 1963","""Would You Repeat That, Sir? The Afternoon Bomb Explosion Jarred The Microphone A Little""",Civil Rights
"Friday, September 27, 1963","""You Mean Help Americans Twice In One Year?""",Kennedy Administration
"Sunday, September 29, 1963","""It's An Entirely Different World -- Like Birmingham""",Congress
"Tuesday, October 1, 1963",Latin-American Showcase,World Stability
"Wednesday, October 2, 1963","""Observe Closely, Mi Amigo --""",World Stability
"Thursday, October 3, 1963","""Harry, I Don't Think You're Going To Like This One Any Better""",Congress
"Friday, October 4, 1963","""Don't Think I Stand Idly By -- I Keep Asking Them Not To Do This""",Kennedy Administration
"Saturday, October 5, 1963","""We're Sure Overcoming That Old Reputation Of Being The Colossus Of The North""",Kennedy Administration
"Sunday, October 6, 1963",Carrying Goldwater On Both Shoulders,"Goldwater, Barry"
"Tuesday, October 8, 1963","""Hey, Guess What -- People From China Have Been Escaping To MY Country!""",Sino-Soviet Split
"Wednesday, October 9, 1963","""Small World, Isn't It?""",World Stability
"Thursday, October 10, 1963",[Untitled],Civil Rights
"Friday, October 11, 1963","""It's Peacemongering And Creeping Private Enterprise, That's What It Is!""",Kennedy Administration
"Sunday, October 13, 1963","""Down, Boy -- Not That One -- Down, You Dumb Mutt""",Congress
"Tuesday, October 15, 1963","""Why Should I Debate Rockefeller?""","Presidential Election, 1964"
"Wednesday, October 16, 1963",[Untitled],Great Britain
"Thursday, October 17, 1963","""And So's My Old Man!""",South Vietnam
"Friday, October 18, 1963","""Half Step! Half Step! You Keep Marching Too Fast""",Civil Rights
"Sunday, October 20, 1963","""Dear Gen. DeGaulle: Adenauer Has Retired. Macmillan Has Retired. Just Thought I'd Drop a Line To Ask How Are Things With You?""",Kennedy Administration
"Tuesday, October 22, 1963","""What A Dirty Trick, Sneaking Up On Us From Behind Like That!""",South Vietnam
"Wednesday, October 23, 1963","""Man, It Looks Like A Real Old-Fashioned Hallowe'en""",Democratic Party
"Thursday, October 24, 1963",[Untitled],Congress
"Friday, October 25, 1963","""Hold It, Fellows -- There's A Slight Delay""",Civil Rights Act of 1963
"Sunday, October 27, 1963","""We Didn't Agree to Stop Testing You""",Cold War
"Tuesday, October 29, 1963","""We're Agreed, Then, That The Senator Is The Front Runner""","Presidential Election, 1964"
"Wednesday, October 30, 1963","""I Don't Know If We've Ever Met Before""",Kennedy Administration
"Thursday, October 31, 1963","""It's A Rough Crossing. Can You See The Shore Yet?""",Congress
"Friday, November 1, 1963","""What Do You Mean, We Haven't Been Producing? How About That Valachi TV Show We Put On?""",Congress
"Monday, November 4, 1963",[Untitled],South Vietnam
"Tuesday, November 5, 1963","""Boss, Do You Want To See Government Get Ahead Of Private Enterprise?""",Congress
"Wednesday, November 6, 1963",Cold War At Home,Kennedy Administration
"Thursday, November 7, 1963","""Last One In Is A Vacillating Old Reactionary""","Presidential Election, 1964"
"Friday, November 8, 1963","""Come Back And See Us A Year From Now, And We'll Explain Things In More Detail""","Presidential Election, 1964"
"Sunday, November 10, 1963","""Things Must Be Done According To Established Procedures"" -- Khruschev",Soviet Union
"Tuesday, November 12, 1963","""Just A Few More, To Make Sure You Don't Get Carried Away""",Kennedy Administration
"Wednesday, November 13, 1963","""Traitor!""",Congress
"Thursday, November 14, 1963","""We Resent Criticism Of Our Leader, And Want It Known That We Lie Firmly Behind Him""",Senate
"Friday, November 15, 1963","""Hello -- Sen. Neuberger? Maurine, What Are You Doing Next Summer?""","Presidential Election, 1964"
"Sunday, November 17, 1963","""He Says That After The Bloodletting He Can Bring Us Peace""","Presidential Election, 1964"
"Tuesday, November 19, 1963","""I Declare, I Don't Know Were-All The Lad Picked Up Such Habits""",Congress
"Wednesday, November 20, 1963","""To Arms! -- The Sack Coats Are Coming""","Presidential Election, 1964"
"Thursday, November 21, 1963","""Look Out -- The Sky Is Falling Down! Whew -- I Saved You Again!""",Kennedy Administration
"Friday, November 22, 1963","""Please -- One Spotlight Is Sufficient""",Congress
"Saturday, November 23, 1963","""With a good conscience our only sure reward, with history the final judge of our deeds, let us go forth to lead the land we love ..."" John F. Kennedy -- Inaugural Address",In Memoriam
"Sunday, November 24, 1963","""I Still Can't Believe It""",In Memoriam
"Monday, November 25, 1963",Long Shadow,In Memoriam
"Tuesday, November 26, 1963",New Chapter,Johnson Administration
"Wednesday, November 27, 1963",[Untitled],Gun Controls
"Thursday, November 28, 1963",[Untitled],Johnson Administration
"Friday, November 29, 1963","""It's Terrible How Intolerant People Are Getting""",Racism
"Sunday, December 1, 1963",[Untitled],Congress
"Tuesday, December 3, 1963",Back Into The Woodwork,Civil Rights
"Wednesday, December 4, 1963","""It Is Later Than You Think""",Christmas
"Thursday, December 5, 1963","""It's The Christmas Season -- Time To Hang Up The Legislation""",Congress
"Friday, December 6, 1963","""Did He Say 'Let Us Continue' Or 'Let Us Work Continuously'?""",Congress
"Sunday, December 8, 1963","""We Mustn't Interfere With Customary Procedures -- Doctor, Coroner, Inquest --""",Congress
"Tuesday, December 10, 1963",1964 Crystal Ball,"Congressional Elections, 1964"
"Wednesday, December 11, 1963","""Hey, Pop, You Think Cigarets Are Really Dangerous?""",Gun Controls
"Thursday, December 12, 1963","""Next Year You Might Be Ready To Pack EVERYTHING You Have""","Congressional Elections, 1964"
"Friday, December 13, 1963","""Onward! -- Help! I've Been Stabbed!""",Congress
"Sunday, December 15, 1963","""Keep Christmas In Your Own Way And Let Me Keep It In Mine""",Congress
"Tuesday, December 17, 1963","""Well, Time To Close Up Shop""",Congress
"Wednesday, December 18, 1963","""Careful, Now""",Congress
"Thursday, December 19, 1963",Temporary Visa,World Stability
"Friday, December 20, 1963","""You Don't Think He Means Us, Do You?""",Johnson Administration
"Sunday, December 22, 1963","""We're Ready To Start The Big Push""","Presidential Election, 1964"
"Tuesday, December 24, 1963","""As A Matter Of Fact, I Have Several Ideas On The Subject""",Johnson Administration
"Thursday, December 26, 1963",At The Half,Congress
"Friday, December 27, 1963","""Mind If I Look Over Your Shoulder, Swami?""",New Year
"Sunday, December 29, 1963","""Well, Happy Next New Year""",Congress
"Tuesday, December 31, 1963","""You Gonna Break Me Down To A Pony?""",Johnson Administration
"Wednesday, January 1, 1964","""We Both Going The Same Place?""","Presidential Election, 1964"
"Thursday, January 2, 1964","""We're Taking A New Look At It""",Johnson Administration
"Friday, January 3, 1964","""Does It Seem To You To Be Getting Warmer?""",Cold War
"Sunday, January 5, 1964","""Now It's Just A Matter Of Rounding Up A Herd Of Elephants""","Presidential Election, 1964"
"Tuesday, January 7, 1964",Slight Change In The Slogan,Johnson Administration
"Wednesday, January 8, 1964","""I'll Huff And I'll Puff And I'll Blow Myself Down""",Civil Rights
"Thursday, January 9, 1964","""We Stayed On From Last Year""",Cold War
"Friday, January 10, 1964","""I Hear She Wants A Divorce""",Johnson Administration
"Sunday, January 12, 1964","""Wow -- Look At 'Em Go!""","Presidential Election, 1964"
"Tuesday, January 14, 1964",Cigaret Box,Tobacco Industry
"Wednesday, January 15, 1964","""Fortunately, The Transaction Did Turn Out Successfully""","Baker, Robert G"
"Thursday, January 16, 1964",Engrave It In Letters Of Gold,Senate
"Friday, January 17, 1964","""Pst! Want To See Some Hot Statistics?""",Cold War
"Sunday, January 19, 1964","""I Surrender, Dear""",Special Interests
"Tuesday, January 21, 1964","""Remember When There Used To Be Faraway Places?""",World Stability
"Wednesday, January 22, 1964","""Why Not?""","Congressional Elections, 1964"
"Thursday, January 23, 1964","""Monopolist!""",Johnson Administration
"Friday, January 24, 1964","""I Don't Know How YOU Feel, But It's Making ME Nervous""",Johnson Administration
"Sunday, January 26, 1964","""It's A Stereo, But Is It High Fidelity?""","Baker, Robert G"
"Tuesday, January 28, 1964","""On The Other Hand, Think Of The Alternatives""","Presidential Election, 1964"
"Wednesday, January 29, 1964","""Let's Not Get Panicky, Fellows -- This Could Have Some Pretty Amusing Aspects""",Johnson Administration
"Thursday, January 30, 1964","""Maybe It's In Code""",Vietnam War
"Friday, January 31, 1964","""New Pieces Keep Turning Up""","Baker, Robert G"
"Sunday, February 2, 1964","""Ah, Who Wantsa Walk a Straight Line Anyhow?""",Senate
"Tuesday, February 4, 1964","""Ow! Oo! Ouch! Help! My Toes!""",US Economy
"Wednesday, February 5, 1964","""Honest -- I Think I Can See Daylight""",Congress
"Thursday, February 6, 1964","""It's A Gift""",Johnson Administration
"Friday, February 7, 1964","""Very Clever -- That Should Give Both Of Them Trouble At Home""",People's Republic of China
"Sunday, February 9, 1964","""The Real Question Is, Can We Keep Them In HOT Water?""",Communism
"Tuesday, February 11, 1964","""Just An Experiment, Senator -- At This Point, Anything's Worth A Try""","Presidential Election, 1964"
"Wednesday, February 12, 1964","""You Can't Do This To Me!""",Johnson Administration
"Thursday, February 13, 1964",Half Slave And Half Free,Civil Rights
"Friday, February 14, 1964","""Folks, I Might Be Able To Get Some Of The Candidates To Drop By For A Few Words""","Presidential Election, 1964"
"Sunday, February 16, 1964",Winter In New Hampshire,"Presidential Election, 1964"
"Tuesday, February 18, 1964","""They Have This Wild Idea That The House Of Representatives Should Be Representative""",Supreme Court
"Wednesday, February 19, 1964","""And Over Here We'll Set Up Our Passport Bureau""",Labor
"Thursday, February 20, 1964","""Don't Think I'm Resisting -- I Just Want To Get Away And Think Things Over A Couple Of Years""",Political Representation
"Friday, February 21, 1964","""Hey, Listen -- For Just A Little Bit More We Can Get A Real One""",Gun Controls
"Sunday, February 23, 1964","""Boss, I Think The Time Has Come For YOU To Challenge HIM To A Debate""","Presidential Election, 1964"
"Tuesday, February 25, 1964","""Absolutely! We Should Stay Out Of Foreign Affairs And We Should Make Other Countries Do As We Say""",Johnson Administration
"Wednesday, February 26, 1964","""We Have A Common Cultural Background""",World Stability
"Thursday, February 27, 1964","""All Set For The Tax-Cut Countdown -- Seven Days -- Six -- Five -- Four --""",US Economy
"Friday, February 28, 1964","""And, Over Here, The Enemy -- People""",Civil Rights
"Sunday, March 1, 1964","""I'd Be For It, But I Might Set A Precedent""",Congress
"Tuesday, March 3, 1964","""Like Ike Said In '61, We've Got To Guard Against Unwarranted Influence In Government By The Military-Industrial Complex""",Senate
"Wednesday, March 4, 1964","""We're Agreed Then, That Viet-Nam As A Political Issue Must Not Be Neutralized""","Presidential Election, 1964"
"Thursday, March 5, 1964","""Headache? Upset Stomach? Ringing Eardrums? Here's Remarkable Three-Way No-Relief!""",Special Interests
"Friday, March 6, 1964","""So I Said To Those Wise-Guy Kids, 'Do You Know Of Anyone Who Is Living In Abject Poverty ...?'""","Presidential Election, 1964"
"Sunday, March 8, 1964","""This Was A Railroad Job, In My Opinion""",Labor
"Tuesday, March 10, 1964","""Sure -- I'm For Equalizing Things""",Civil Rights
"Wednesday, March 11, 1964","""Think It's Cooled Off Enough For Us To Go In?""",Johnson Administration
"Thursday, March 12, 1964","""Nothing, Really -- A Mere Scratch""","Presidential Election, 1964"
"Friday, March 13, 1964","""That's The Trouble Dealing With People That Can Write""","Presidential Election, 1964"
"Sunday, March 15, 1964","""It's A Shrewd Move To Confuse Our Opponents""",Civil Rights
"Tuesday, March 17, 1964","""Pardon Me, Did You Knock?""","Presidential Election, 1964"
"Wednesday, March 18, 1964","""I Had No Idea There Were So Many Banana Peels Around This Canal""",Johnson Administration
"Thursday, March 19, 1964","""And So, The Curtain Falls -- I Said, 'And So, The Curtain Falls!' --""",Congress
"Friday, March 20, 1964","""We Can Cut Down A Little More -- Some People Are Still Getting Their Mail On Time""",Johnson Administration
"Sunday, March 22, 1964","""Would It Be Gentlemanly To Interfere With A Fellow Club Member?""",Congress
"Tuesday, March 24, 1964","""Manana""",Johnson Administration
"Wednesday, March 25, 1964","""Say, About That 'Better Deal' --""",Johnson Administration
"Thursday, March 26, 1964","""Open Up That Golden Gate -- California, Here We Come!""","Presidential Election, 1964"
"Friday, March 27, 1964","""Listen, Mac, You Trying To Spoil Our Fun Or Something?""",Johnson Administration
"Sunday, March 29, 1964","""Man, That Guy Is Weird""",Senate
"Tuesday, March 31, 1964","""My Friends, We Must Economize On You""",Congress
"Wednesday, April 1, 1964",Fission,Sino-Soviet Split
"Thursday, April 2, 1964",[Untitled],World Stability
"Friday, April 3, 1964","""And Remember, I'm Guaranteed For Life. No Other Doctor-President Can Make That Claim!""",Haiti
"Sunday, April 5, 1964","""Have Some More Luggage. We Don't Want You To Go At All Unless You Can Go In Perfect Style""",Civil Rights
"Tuesday, April 7, 1964",Darkness At High Noon,Sino-Soviet Split
"Wednesday, April 8, 1964","""Damndest Performance I Ever Saw""","Presidential Election, 1964"
"Thursday, April 9, 1964",Brotherhood,Racism
"Friday, April 10, 1964","""I Wanted To Make Sure Everything Was Clear""","Presidential Election, 1964"
"Sunday, April 12, 1964","""That's How Decadence Sets In -- First He's In Favor Of Living; And Now Better Living""",Sino-Soviet Split
